BioMASSver                             0.22
date                             2013/12/19
hour                               20:19:16
refuges                                 264
refs_minrad                         50.6786
refs_maxrad                        249.0430
refs_areafrac                        0.0100
refs_disp                        12632.3464
refs_sizeclasses                         10
refs_sizeclass                      class00      class01      class02      class03      class04      class05      class06      class07      class08      class09
                       9687600        10557         9421         6273         8514         5205         8761        10849         8155        12853        13715
                       9691200        10557         9421         6273         8514         5205         8761        10849         8155        12853        13715
                       9694800        10557         9421         6274         8515         5205         8761        10852         8159        12856        13719
                       9698400        10557         9421         6274         8515         5205         8761        10852         8159        12856        13719
                       9702000        10557         9421         6274         8515         5205         8761        10852         8159        12856        13719
                       9705600        10566         9421         6274         8516         5205         8763        10854         8160        12859        13721
                       9709200        10566         9421         6274         8516         5205         8763        10854         8160        12859        13721
                       9712800        10568         9422         6275         8517         5205         8766        10854         8164        12860        13726
                       9716400        10568         9422         6275         8517         5205         8766        10854         8164        12860        13726
                       9720000        10568         9422         6275         8517         5205         8766        10854         8164        12860        13726
                       9723600        10568         9424         6276         8523         5207         8768        10858         8165        12862        13729
                       9727200        10568         9424         6276         8523         5207         8768        10858         8165        12862        13729
                       9730800        10569         9427         6278         8524         5208         8772        10858         8165        12863        13731
                       9734400        10569         9427         6278         8524         5208         8772        10858         8165        12863        13731
                       9738000        10569         9430         6278         8528         5209         8773        10861         8169        12863        13734
                       9741600        10569         9430         6278         8528         5209         8773        10861         8169        12863        13734
                       9745200        10569         9430         6278         8528         5209         8773        10861         8169        12863        13734
                       9748800        10569         9432         6279         8529         5209         8773        10861         8169        12865        13735
                       9752400        10569         9432         6279         8529         5209         8773        10861         8169        12865        13735
                       9756000        10570         9433         6279         8529         5209         8773        10863         8169        12866        13735
                       9759600        10570         9433         6279         8529         5209         8773        10863         8169        12866        13735
                       9763200        10570         9433         6279         8529         5209         8773        10863         8169        12866        13735
                       9766800        10570         9450         6279         8531         5209         8774        10864         8169        12866        13736
                       9770400        10570         9450         6279         8531         5209         8774        10864         8169        12866        13736
                       9774000        10570         9455         6279         8532         5209         8774        10865         8170        12870        13740
                       9777600        10570         9455         6279         8532         5209         8774        10865         8170        12870        13740
                       9781200        10570         9457         6280         8534         5209         8774        10869         8171        12871        13745
                       9784800        10570         9457         6280         8534         5209         8774        10869         8171        12871        13745
                       9788400        10570         9457         6280         8534         5209         8774        10869         8171        12871        13745
                       9792000        10571         9458         6281         8536         5209         8774        10869         8172        12873        13746
                       9795600        10571         9458         6281         8536         5209         8774        10869         8172        12873        13746
                       9799200        10571         9459         6281         8539         5212         8774        10870         8172        12879        13746
                       9802800        10571         9459         6281         8539         5212         8774        10870         8172        12879        13746
                       9806400        10571         9459         6281         8539         5212         8774        10870         8172        12879        13746
                       9810000        10571         9459         6281         8543         5212         8775        10871         8172        12882        13747
                       9813600        10571         9459         6281         8543         5212         8775        10871         8172        12882        13747
                       9817200        10575         9460         6281         8545         5213         8779        10871         8173        12885        13749
                       9820800        10575         9460         6281         8545         5213         8779        10871         8173        12885        13749
                       9824400        10580         9461         6281         8546         5213         8780        10873         8178        12886        13749
                       9828000        10580         9461         6281         8546         5213         8780        10873         8178        12886        13749
                       9831600        10580         9461         6281         8546         5213         8780        10873         8178        12886        13749
                       9835200        10581         9462         6281         8548         5214         8781        10879         8180        12887        13749
                       9838800        10581         9462         6281         8548         5214         8781        10879         8180        12887        13749
                       9842400        10583         9463         6282         8551         5214         8782        10880         8182        12887        13749
                       9846000        10583         9463         6282         8551         5214         8782        10880         8182        12887        13749
                       9849600        10583         9463         6282         8551         5214         8782        10880         8182        12887        13749
                       9853200        10584         9465         6282         8552         5214         8784        10880         8182        12889        13757
                       9856800        10584         9465         6282         8552         5214         8784        10880         8182        12889        13757
                       9860400        10584         9467         6282         8552         5214         8785        10881         8183        12892        13767
                       9864000        10584         9467         6282         8552         5214         8785        10881         8183        12892        13767
                       9867600        10588         9467         6282         8552         5215         8785        10882         8183        12892        13770
                       9871200        10588         9467         6282         8552         5215         8785        10882         8183        12892        13770
                       9874800        10588         9467         6282         8552         5215         8785        10882         8183        12892        13770
                       9878400        10594         9480         6282         8552         5215         8788        10883         8183        12894        13771
                       9882000        10594         9480         6282         8552         5215         8788        10883         8183        12894        13771
                       9885600        10594         9482         6282         8552         5215         8790        10883         8183        12895        13776
                       9889200        10594         9482         6282         8552         5215         8790        10883         8183        12895        13776
                       9892800        10594         9482         6282         8552         5215         8790        10883         8183        12895        13776
                       9896400        10595         9482         6283         8552         5215         8790        10888         8183        12896        13777
                       9900000        10595         9482         6283         8552         5215         8790        10888         8183        12896        13777
                       9903600        10596         9482         6286         8554         5218         8792        10889         8183        12897        13778
                       9907200        10596         9482         6286         8554         5218         8792        10889         8183        12897        13778
                       9910800        10598         9482         6286         8557         5218         8793        10889         8183        12898        13781
                       9914400        10598         9482         6286         8557         5218         8793        10889         8183        12898        13781
                       9918000        10598         9482         6286         8557         5218         8793        10889         8183        12898        13781
                       9921600        10599         9485         6288         8559         5218         8794        10891         8188        12898        13782
                       9925200        10599         9485         6288         8559         5218         8794        10891         8188        12898        13782
                       9928800        10599         9494         6288         8561         5218         8795        10892         8190        12899        13782
                       9932400        10599         9494         6288         8561         5218         8795        10892         8190        12899        13782
                       9936000        10599         9494         6288         8561         5218         8795        10892         8190        12899        13782
                       9939600        10599         9499         6288         8561         5218         8796        10893         8191        12900        13791
                       9943200        10599         9499         6288         8561         5218         8796        10893         8191        12900        13791
                       9946800        10600         9499         6288         8563         5218         8799        10894         8194        12905        13795
                       9950400        10600         9499         6288         8563         5218         8799        10894         8194        12905        13795
                       9954000        10600         9499         6290         8564         5218         8802        10895         8194        12907        13801
                       9957600        10600         9499         6290         8564         5218         8802        10895         8194        12907        13801
                       9961200        10600         9499         6290         8564         5218         8802        10895         8194        12907        13801
                       9964800        10602         9500         6290         8565         5218         8803        10896         8194        12910        13809
                       9968400        10602         9500         6290         8565         5218         8803        10896         8194        12910        13809
                       9972000        10602         9503         6290         8566         5218         8806        10896         8195        12910        13811
                       9975600        10602         9503         6290         8566         5218         8806        10896         8195        12910        13811
                       9979200        10602         9503         6290         8566         5218         8806        10896         8195        12910        13811
                       9982800        10603         9503         6290         8567         5218         8806        10897         8196        12914        13818
                       9986400        10603         9503         6290         8567         5218         8806        10897         8196        12914        13818
                       9990000        10603         9503         6291         8569         5218         8807        10898         8196        12914        13818
                       9993600        10603         9503         6291         8569         5218         8807        10898         8196        12914        13818
                       9997200        10603         9503         6291         8570         5218         8809        10898         8199        12915        13822
                      10000800        10603         9503         6291         8570         5218         8809        10898         8199        12915        13822
                      10004400        10603         9503         6291         8570         5218         8809        10898         8199        12915        13822
                      10008000        10603         9503         6292         8571         5221         8810        10898         8202        12918        13822
                      10011600        10603         9503         6292         8571         5221         8810        10898         8202        12918        13822
                      10015200        10603         9503         6294         8571         5221         8812        10898         8204        12921        13823
                      10018800        10603         9503         6294         8571         5221         8812        10898         8204        12921        13823
                      10022400        10603         9503         6294         8571         5221         8812        10898         8204        12921        13823
                      10026000        10603         9505         6294         8572         5222         8812        10899         8204        12921        13823
                      10029600        10603         9505         6294         8572         5222         8812        10899         8204        12921        13823
                      10033200        10605         9506         6294         8573         5223         8813        10899         8207        12922        13823
                      10036800        10605         9506         6294         8573         5223         8813        10899         8207        12922        13823
                      10040400        10605         9509         6294         8573         5223         8814        10900         8207        12923        13824
                      10044000        10605         9509         6294         8573         5223         8814        10900         8207        12923        13824
                      10047600        10605         9509         6294         8573         5223         8814        10900         8207        12923        13824
                      10051200        10606         9511         6294         8574         5223         8815        10900         8208        12923        13825
                      10054800        10606         9511         6294         8574         5223         8815        10900         8208        12923        13825
                      10058400        10607         9513         6294         8574         5224         8815        10901         8208        12924        13826
                      10062000        10607         9513         6294         8574         5224         8815        10901         8208        12924        13826
                      10065600        10607         9513         6294         8574         5224         8815        10901         8208        12924        13826
                      10069200        10607         9515         6295         8574         5224         8816        10903         8208        12926        13826
                      10072800        10607         9515         6295         8574         5224         8816        10903         8208        12926        13826
                      10076400        10607         9515         6295         8576         5224         8817        10904         8208        12928        13833
                      10080000        10607         9515         6295         8576         5224         8817        10904         8208        12928        13833
                      10083600        10610         9515         6295         8578         5225         8817        10905         8208        12929        13837
                      10087200        10610         9515         6295         8578         5225         8817        10905         8208        12929        13837
                      10090800        10610         9515         6295         8578         5225         8817        10905         8208        12929        13837
                      10094400        10611         9517         6296         8586         5225         8818        10907         8208        12930        13837
                      10098000        10611         9517         6296         8586         5225         8818        10907         8208        12930        13837
                      10101600        10613         9517         6297         8591         5225         8818        10908         8208        12932        13838
                      10105200        10613         9517         6297         8591         5225         8818        10908         8208        12932        13838
                      10108800        10613         9517         6297         8591         5225         8818        10908         8208        12932        13838
                      10112400        10616         9517         6297         8593         5225         8819        10908         8208        12935        13839
                      10116000        10616         9517         6297         8593         5225         8819        10908         8208        12935        13839
                      10119600        10616         9518         6297         8593         5225         8820        10909         8208        12935        13840
                      10123200        10616         9518         6297         8593         5225         8820        10909         8208        12935        13840
                      10126800        10616         9518         6298         8593         5225         8820        10909         8208        12937        13840
                      10130400        10616         9518         6298         8593         5225         8820        10909         8208        12937        13840
                      10134000        10616         9518         6298         8593         5225         8820        10909         8208        12937        13840
                      10137600        10616         9519         6299         8593         5225         8821        10910         8209        12939        13841
                      10141200        10616         9519         6299         8593         5225         8821        10910         8209        12939        13841
                      10144800        10617         9523         6299         8593         5225         8821        10913         8212        12940        13844
                      10148400        10617         9523         6299         8593         5225         8821        10913         8212        12940        13844
                      10152000        10617         9523         6299         8593         5225         8821        10913         8212        12940        13844
                      10155600        10619         9526         6299         8593         5225         8821        10915         8213        12942        13846
                      10159200        10619         9526         6299         8593         5225         8821        10915         8213        12942        13846
                      10162800        10622         9527         6299         8593         5225         8822        10916         8214        12944        13846
                      10166400        10622         9527         6299         8593         5225         8822        10916         8214        12944        13846
                      10170000        10622         9528         6300         8593         5225         8823        10918         8214        12945        13847
                      10173600        10622         9528         6300         8593         5225         8823        10918         8214        12945        13847
                      10177200        10622         9528         6300         8593         5225         8823        10918         8214        12945        13847
                      10180800        10622         9528         6300         8593         5225         8827        10919         8215        12946        13851
                      10184400        10622         9528         6300         8593         5225         8827        10919         8215        12946        13851
                      10188000        10622         9529         6302         8594         5226         8831        10919         8216        12948        13854
                      10191600        10622         9529         6302         8594         5226         8831        10919         8216        12948        13854
                      10195200        10622         9529         6302         8594         5226         8831        10919         8216        12948        13854
                      10198800        10623         9536         6302         8595         5226         8839        10921         8216        12953        13855
                      10202400        10623         9536         6302         8595         5226         8839        10921         8216        12953        13855
                      10206000        10624         9536         6304         8596         5226         8840        10921         8216        12953        13856
                      10209600        10624         9536         6304         8596         5226         8840        10921         8216        12953        13856
                      10213200        10625         9536         6304         8596         5227         8843        10923         8219        12953        13856
                      10216800        10625         9536         6304         8596         5227         8843        10923         8219        12953        13856
                      10220400        10625         9536         6304         8596         5227         8843        10923         8219        12953        13856
                      10224000        10626         9540         6305         8596         5227         8844        10925         8219        12953        13859
                      10227600        10626         9540         6305         8596         5227         8844        10925         8219        12953        13859
                      10231200        10627         9541         6307         8598         5228         8845        10925         8219        12954        13859
                      10234800        10627         9541         6307         8598         5228         8845        10925         8219        12954        13859
                      10238400        10627         9541         6307         8598         5228         8845        10925         8219        12954        13859
                      10242000        10627         9543         6307         8605         5229         8845        10926         8220        12958        13859
                      10245600        10627         9543         6307         8605         5229         8845        10926         8220        12958        13859
                      10249200        10627         9547         6308         8608         5230         8845        10926         8222        12959        13860
                      10252800        10627         9547         6308         8608         5230         8845        10926         8222        12959        13860
                      10256400        10627         9548         6312         8614         5231         8846        10928         8222        12961        13861
                      10260000        10627         9548         6312         8614         5231         8846        10928         8222        12961        13861
                      10263600        10627         9548         6312         8614         5231         8846        10928         8222        12961        13861
                      10267200        10627         9548         6313         8620         5231         8846        10930         8223        12963        13861
                      10270800        10627         9548         6313         8620         5231         8846        10930         8223        12963        13861
                      10274400        10630         9551         6314         8623         5231         8847        10932         8224        12963        13862
                      10278000        10630         9551         6314         8623         5231         8847        10932         8224        12963        13862
                      10281600        10630         9551         6314         8623         5231         8847        10932         8224        12963        13862
                      10285200        10632         9551         6314         8624         5231         8848        10936         8226        12964        13863
                      10288800        10632         9551         6314         8624         5231         8848        10936         8226        12964        13863
                      10292400        10632         9551         6314         8625         5231         8849        10936         8226        12965        13863
                      10296000        10632         9551         6314         8625         5231         8849        10936         8226        12965        13863
                      10299600        10635         9552         6314         8625         5232         8850        10938         8229        12968        13863
                      10303200        10635         9552         6314         8625         5232         8850        10938         8229        12968        13863
                      10306800        10635         9552         6314         8625         5232         8850        10938         8229        12968        13863
                      10310400        10636         9554         6314         8626         5232         8851        10939         8229        12973        13870
                      10314000        10636         9554         6314         8626         5232         8851        10939         8229        12973        13870
                      10317600        10636         9554         6314         8626         5232         8852        10940         8229        12974        13870
                      10321200        10636         9554         6314         8626         5232         8852        10940         8229        12974        13870
                      10324800        10636         9554         6314         8626         5232         8852        10940         8229        12974        13870
                      10328400        10637         9555         6314         8626         5232         8853        10940         8229        12976        13871
                      10332000        10637         9555         6314         8626         5232         8853        10940         8229        12976        13871
                      10335600        10637         9555         6314         8626         5232         8853        10942         8229        12977        13876
                      10339200        10637         9555         6314         8626         5232         8853        10942         8229        12977        13876
                      10342800        10639         9562         6314         8626         5234         8853        10944         8229        12977        13882
                      10346400        10639         9562         6314         8626         5234         8853        10944         8229        12977        13882
                      10350000        10639         9562         6314         8626         5234         8853        10944         8229        12977        13882
                      10353600        10639         9562         6314         8626         5234         8854        10945         8229        12977        13882
                      10357200        10639         9562         6314         8626         5234         8854        10945         8229        12977        13882
                      10360800        10647         9562         6314         8627         5234         8857        10945         8230        12977        13884
                      10364400        10647         9562         6314         8627         5234         8857        10945         8230        12977        13884
                      10368000        10647         9562         6314         8627         5234         8857        10945         8230        12977        13884
                      10371600        10649         9565         6318         8629         5234         8858        10945         8234        12979        13887
                      10375200        10649         9565         6318         8629         5234         8858        10945         8234        12979        13887
                      10378800        10649         9565         6321         8630         5237         8858        10945         8234        12979        13889
                      10382400        10649         9565         6321         8630         5237         8858        10945         8234        12979        13889
                      10386000        10649         9565         6321         8632         5237         8858        10948         8234        12980        13889
                      10389600        10649         9565         6321         8632         5237         8858        10948         8234        12980        13889
                      10393200        10649         9565         6321         8632         5237         8858        10948         8234        12980        13889
                      10396800        10649         9566         6322         8634         5237         8860        10948         8234        12980        13892
                      10400400        10649         9566         6322         8634         5237         8860        10948         8234        12980        13892
                      10404000        10649         9567         6322         8635         5237         8863        10948         8234        12985        13894
                      10407600        10649         9567         6322         8635         5237         8863        10948         8234        12985        13894
                      10411200        10649         9567         6322         8635         5237         8863        10948         8234        12985        13894
                      10414800        10650         9567         6322         8637         5237         8864        10948         8234        12987        13895
                      10418400        10650         9567         6322         8637         5237         8864        10948         8234        12987        13895
                      10422000        10650         9567         6323         8637         5237         8864        10948         8234        12990        13895
                      10425600        10650         9567         6323         8637         5237         8864        10948         8234        12990        13895
                      10429200        10650         9570         6324         8637         5237         8865        10948         8234        12994        13898
                      10432800        10650         9570         6324         8637         5237         8865        10948         8234        12994        13898
                      10436400        10650         9570         6324         8637         5237         8865        10948         8234        12994        13898
                      10440000        10651         9571         6326         8637         5237         8866        10948         8234        12994        13900
                      10443600        10651         9571         6326         8637         5237         8866        10948         8234        12994        13900
                      10447200        10652         9571         6327         8638         5237         8867        10949         8234        12997        13900
                      10450800        10652         9571         6327         8638         5237         8867        10949         8234        12997        13900
                      10454400        10652         9571         6327         8638         5237         8867        10949         8234        12997        13900
                      10458000        10652         9571         6327         8639         5237         8873        10949         8234        12998        13900
                      10461600        10652         9571         6327         8639         5237         8873        10949         8234        12998        13900
                      10465200        10652         9572         6327         8642         5237         8876        10949         8236        12998        13901
                      10468800        10652         9572         6327         8642         5237         8876        10949         8236        12998        13901
                      10472400        10653         9575         6327         8644         5237         8876        10949         8237        12998        13901
                      10476000        10653         9575         6327         8644         5237         8876        10949         8237        12998        13901
                      10479600        10653         9575         6327         8644         5237         8876        10949         8237        12998        13901
                      10483200        10653         9575         6327         8645         5238         8877        10949         8238        12998        13902
                      10486800        10653         9575         6327         8645         5238         8877        10949         8238        12998        13902
                      10490400        10653         9575         6327         8645         5239         8879        10951         8238        12998        13904
                      10494000        10653         9575         6327         8645         5239         8879        10951         8238        12998        13904
                      10497600        10653         9575         6327         8645         5239         8879        10951         8238        12998        13904
                      10501200        10656         9575         6329         8647         5239         8883        10951         8240        12998        13904
                      10504800        10656         9575         6329         8647         5239         8883        10951         8240        12998        13904
                      10508400        10657         9576         6329         8648         5239         8884        10952         8240        13000        13905
                      10512000        10657         9576         6329         8648         5239         8884        10952         8240        13000        13905
                      10515600        10658         9576         6331         8649         5239         8887        10952         8240        13003        13905
                      10519200        10658         9576         6331         8649         5239         8887        10952         8240        13003        13905
                      10522800        10658         9576         6331         8649         5239         8887        10952         8240        13003        13905
                      10526400        10658         9576         6332         8650         5239         8888        10952         8242        13004        13908
                      10530000        10658         9576         6332         8650         5239         8888        10952         8242        13004        13908
                      10533600        10660         9576         6333         8650         5241         8890        10952         8244        13009        13909
                      10537200        10660         9576         6333         8650         5241         8890        10952         8244        13009        13909
                      10540800        10660         9576         6333         8650         5241         8890        10952         8244        13009        13909
                      10544400        10661         9576         6333         8650         5242         8890        10955         8244        13010        13909
                      10548000        10661         9576         6333         8650         5242         8890        10955         8244        13010        13909
                      10551600        10661         9576         6334         8650         5242         8897        10955         8245        13015        13909
                      10555200        10661         9576         6334         8650         5242         8897        10955         8245        13015        13909
                      10558800        10661         9578         6335         8650         5244         8899        10957         8245        13016        13910
                      10562400        10661         9578         6335         8650         5244         8899        10957         8245        13016        13910
                      10566000        10661         9578         6335         8650         5244         8899        10957         8245        13016        13910
                      10569600        10661         9578         6335         8650         5244         8900        10958         8245        13016        13910
                      10573200        10661         9578         6335         8650         5244         8900        10958         8245        13016        13910
                      10576800        10662         9578         6335         8651         5245         8900        10958         8245        13018        13911
                      10580400        10662         9578         6335         8651         5245         8900        10958         8245        13018        13911
                      10584000        10662         9578         6335         8651         5245         8900        10958         8245        13018        13911
                      10587600        10662         9581         6335         8655         5246         8900        10958         8245        13020        13913
                      10591200        10662         9581         6335         8655         5246         8900        10958         8245        13020        13913
                      10594800        10662         9582         6335         8659         5246         8900        10958         8247        13021        13913
                      10598400        10662         9582         6335         8659         5246         8900        10958         8247        13021        13913
                      10602000        10662         9586         6335         8660         5246         8900        10959         8249        13022        13913
                      10605600        10662         9586         6335         8660         5246         8900        10959         8249        13022        13913
                      10609200        10662         9586         6335         8660         5246         8900        10959         8249        13022        13913
                      10612800        10662         9586         6335         8662         5247         8900        10960         8249        13023        13913
                      10616400        10662         9586         6335         8662         5247         8900        10960         8249        13023        13913
                      10620000        10662         9587         6335         8662         5247         8901        10961         8250        13026        13913
                      10623600        10662         9587         6335         8662         5247         8901        10961         8250        13026        13913
                      10627200        10662         9587         6335         8662         5247         8901        10961         8250        13026        13913
                      10630800        10662         9587         6335         8662         5247         8908        10961         8250        13028        13913
                      10634400        10662         9587         6335         8662         5247         8908        10961         8250        13028        13913
                      10638000        10664         9587         6335         8662         5247         8909        10961         8250        13029        13913
                      10641600        10664         9587         6335         8662         5247         8909        10961         8250        13029        13913
                      10645200        10664         9587         6335         8662         5248         8909        10965         8250        13032        13913
                      10648800        10664         9587         6335         8662         5248         8909        10965         8250        13032        13913
                      10652400        10664         9587         6335         8662         5248         8909        10965         8250        13032        13913
                      10656000        10664         9587         6335         8663         5249         8911        10966         8250        13034        13914
                      10659600        10664         9587         6335         8663         5249         8911        10966         8250        13034        13914
                      10663200        10664         9588         6337         8666         5250         8917        10966         8250        13034        13914
                      10666800        10664         9588         6337         8666         5250         8917        10966         8250        13034        13914
                      10670400        10664         9588         6337         8666         5250         8917        10966         8250        13034        13914
                      10674000        10666         9588         6338         8670         5251         8920        10967         8251        13037        13915
                      10677600        10666         9588         6338         8670         5251         8920        10967         8251        13037        13915
                      10681200        10666         9588         6340         8670         5251         8921        10968         8251        13037        13915
                      10684800        10666         9588         6340         8670         5251         8921        10968         8251        13037        13915
                      10688400        10689         9588         6341         8670         5253         8922        10968         8252        13041        13915
                      10692000        10689         9588         6341         8670         5253         8922        10968         8252        13041        13915
